,날짜,n-gram,UpDown
741,2015-10-29,"금리/NNG;인상/NNG;fed/NNG;금리/NNG;인상/NNG, fed/NNG;경제/NNG;성장률/NNG;둔화/NNG, fed/NNG;금리/NNG;인상/NNG;일시적/VAX, 글로벌/NNG;경기/NNG;회복/NNG;지연/NNG, 부동산/NNG;거품/NNG;붕괴/NNG;우려/NNG, 경기/NNG;회복/NNG;금리/NNG;인상/NNG, fed/NNG;금리/NNG;인상/NNG;미루/VV, 물가/NNG;전망/NNG;소폭/MAG;하향/NNG, 경기/NNG;회복/NNG;수출/NNG;개선/NNG, 물가/NNG;안정/NNG;목표/NNG;하단/NNG, 금리/NNG;전망/NNG;금리/NNG;인상/NNG, fed/NNG;금리/NNG;오르/VV;못하/VX, 금리/NNG;쉽/VA;오르/VV;못하/VX, 글로벌/NNG;경기/NNG;불확실성/NNG, 글로벌/NNG;신용등급/NNG;하향/NNG, 추경/NNG;개별소비세/NNG;인하/NNG, 개선/NNG;주택가격/NNG;상승/NNG, 재정정책/NNG;경제/NNG;회복/NNG, 기업/NNG;구조조정/NNG;지연/NNG, 일시적/VAX;변동성/NNG;확대/NNG, 물가/NNG;서서히/MAG;상승/NNG, 전망/NNG;경기/NNG;모멘텀/NNG, fed/NNG;경기/NNG;둔화/NNG, 신흥국/NNG;경기/NNG;불안/NNG, 경기/NNG;모멘텀/NNG;약화/NNG, 정책/NNG;추진력/NNG;약화/NNG, 부정적/VAX;영향/NNG;상쇄/NNG, ecb/NNG;통화/NNG;부양/NNG, 유로존/NNG;경기/NNG;회복/NNG, 자생적/VAX;경기/NNG;회복/NNG, 경기/NNG;회복/NNG;모멘텀/NNG, 경제/NNG;전망/NNG;불확실/NNG, ecb/NNG;통화/NNG;완화/NNG, 성장/NNG;모멘텀/NNG;강화/NNG, 경제/NNG;성장률/NNG;하락/NNG, 부동산/NNG;경기/NNG;부양/NNG, 부동산/NNG;거래/NNG;증가/NNG, 상승률/NNG;물가/NNG;안정/NNG, 금리/NNG;인상/NNG;제한적/VAX, 글로벌/NNG;경기/NNG;불안/NNG, 자국/NNG;통화/NNG;약세/NNG, 부채/NNG;문제/NNG;심각/NNG, 전망/NNG;통화/NNG;완화/NNG, 가계/NNG;소비/NNG;둔화/NNG, 물가/NNG;완만/NNG;상승/NNG, 완만/NNG;성장/NNG;회복/NNG, 미약/NNG;경기/NNG;회복/NNG, 자본/NNG;유출/NNG;우려/NNG, 경상/NNG;수지/NNG;흑자/NNG, 유가/NNG;가격/NNG;상승/NNG, 자국/NNG;통화/NNG;강세/NNG, 개선/NNG;경기/NNG;회복/NNG, 가계/NNG;소비/NNG;개선/NNG, 가계/NNG;소비/NNG;회복/NNG, 자산/NNG;가격/NNG;지지/NNG, 경기/NNG;불안/NNG;우려/NNG, 완화/NNG;금리/NNG;인상/NNG, 재정/NNG;지출/NNG;감축/NNG, 재정/NNG;지출/NNG;확대/NNG, 경제/NNG;활동/NNG;위축/NNG, 정책/NNG;여력/NNG;확보/NNG, 미리/MAG;금리/NNG;인상/NNG, 내수/NNG;소비/NNG;개선/NNG, 경기/NNG;개선/NNG;미약/NNG, 명목/NNG;금리/NNG;하락/NNG, 자산/NNG;가격/NNG;부양/NNG, 인상/NNG;경제/NNG;충격/NNG, 경제/NNG;최대/NNG;위험/NNG, 성장/NNG;아니/VCN;성장/NNG, 전망/NNG;경기/NNG;회복/NNG, 소비/NNG;심리/NNG;타격/NNG, 전망/NNG;내수/NNG;회복/NNG, 환경/NNG;불확실성/NNG;높/VA, 원화/NNG;강세/NNG;지지/NNG, 전망/NNG;물가/NNG;안정/NNG, 금리/NNG;인하/NNG;종료/NNG, 기대/NNG;금리/NNG;오르/VV, 약하/VA;유가/NNG;하락/NNG, 물가/NNG;상승률/NNG;높/VA, 전망/NNG;금리/NNG;오르/VV, 소득/NNG;갭/NNG;확대/NNG, 낮/VA;경기/NNG;모멘텀/NNG, 위험/NNG;벗어나/VV;못하/VX, 부채/NNG;질/NNG;개선/NNG, 부양/NNG;필요성/NNG;높/VA, 채권/NNG;금리/NNG;쉽/VA, 기대/NNG;오르/VV;못하/VX, 디플레이션/NNG;탈출/NNG, 디플레이션/NNG;탈피/NNG, 무제한/NNG;양적완화/NNG, 인상/NNG;쉽/VA;않/VX, 구조개혁/NNG;성장/NNG, 금융시장/NNG;불안/NNG, 회복/NNG;기저효과/NNG, 외환시장/NNG;강세/NNG, 신용등급/NNG;강등/NNG, 노동시장/NNG;개선/NNG, 주택가격/NNG;회복/NNG, 스트레스/NNG;완화/NNG, 부채한도/NNG;상향/NNG, 정치/NNG;불확실성/NNG, 외부충격/NNG;취약/NNG, 고용시장/NNG;개선/NNG, 통화정책/NNG;완화/NNG, 양적완화/NNG;부양/NNG, 인상/NNG;기저효과/NNG, 이자비용/NNG;부담/NNG, 외환시장/NNG;불안/NNG, 레버리지/NNG;축소/NNG, 기대수명/NNG;증가/NNG, 공급측면/NNG;하방/NNG, 하락/NNG;기저효과/NNG, 유로존/NNG;완화/NNG, 유로존/NNG;개선/NNG, 펀더멘털/NNG;나쁘/VA, 예상밖/NNG;약세/NNG, 개선/NNG;모멘텀/NNG, 구조적/VAX;성장/NNG, 생산성/NNG;하락/NNG, 실업률/NNG;하락/NNG, 디폴트/NNG;위험/NNG, 실업률/NNG;상승/NNG, 인상/NNG;불투명/NNG, 경제/NNG;연착륙/NNG, 일시적/VAX;개선/NNG, 구조적/VAX;약화/NNG, 부동산/NNG;상승/NNG, 원달러/NNG;고점/NNG, 일시적/VAX;상승/NNG, ecb/NNG;완화/NNG, 성장/NNG;둔화/NNG, 고용/NNG;개선/NNG, 지출/NNG;약화/NNG, 전망/NNG;인상/NNG, 인상/NNG;성장/NNG, 전망/NNG;성장/NNG, 재정/NNG;긴축/NNG, 긴축/NNG;성장/NNG, 환경/NNG;부진/NNG, 성장/NNG;감속/NNG, 회복/NNG;추세/NNG, 전망/NNG;하단/NNG, 경기/NNG;부진/NNG, 자금/NNG;약세/NNG, 가격/NNG;강세/NNG, 회복/NNG;효과/NNG, 우려/NNG;완화/NNG, 경기/NNG;충격/NNG, 가격/NNG;강화/NNG, 재정/NNG;확대/NNG, 전망/NNG;우세/NNG, 수출/NNG;둔화/NNG, 둔화/NNG;압력/NNG, 내수/NNG;개선/NNG, 둔화/NNG;개선/NNG, 인상/NNG;충격/NNG, 정치/NNG;부담/NNG, 매우/MAG;매파/NNG, 부채/NNG;성장/NNG, 성장/NNG;긴축/NNG, 개선/NNG;조짐/NNG, 지수/NNG;위축/NNG, 정책/NNG;지지/NNG, 재정/NNG;부양/NNG, 수요/NNG;회복/NNG, 부양/NNG;강화/NNG, 산업/NNG;강화/NNG, 재정/NNG;부담/NNG, 구조/NNG;개선/NNG, 경제/NNG;활력/NNG, 이익/NNG;축소/NNG, 성장/NNG;추세/NNG, 전망/NNG;회복/NNG, 회복/NNG;전환/NNG, 산업/NNG;위험/NNG, 가격/NNG;하락/NNG, 전망/NNG;절상/NNG, 양호/NNG;회복/NNG, 지표/NNG;하향/NNG, 이자/NNG;부담/NNG, 재정/NNG;적자/NNG, 경상/NNG;흑자/NNG, 원화/NNG;약세/NNG, 하방/NNG;압력/NNG, 경기/NNG;양호/NNG, 가격/NNG;오르/VV, 인상/NNG;그치/VV, 실업률/NNG;높/VA, 경기/NNG;좋/VA, 가격/NNG;낮/VA, 낮/VA;지지/NNG, 성장/NNG;잡/VV, 환경/NNG;낮/VA, 환경/NNG;좋/VA, 타격/NNG;줄/VV, 절하/NNG",상승
742,2015-10-29,"완전고용/NNG;물가/NNG;상승/NNG, fed/NNG;금리/NNG;인상/NNG, 국채/NNG;매수/NNG;확대/NNG, 달러인덱스/NNG;상승/NNG",상승
743,2015-10-29,"유가/NNG;약세/NNG, 절상/NNG;절하/NNG",상승
744,2015-10-28,"경제/NNG;악화/NNG, 절상/NNG;절하/NNG, 성장성/NNG;높/VA",상승
745,2015-10-27,"경제/NNG;성장률/NNG;하방/NNG, 지준율/NNG;하향/NNG, 경기/NNG;부양/NNG, 절상/NNG;절하/NNG",상승
746,2015-10-27,"회사채/NNG;투자심리/NNG;악화/NNG, 수요/NNG;몰리/VV;강세/NNG, 신용스프레드/NNG;확대/NNG, 채권시장/NNG;약세/NNG, 국고채/NNG;상승/NNG, 우려/NNG;높/VA",상승
747,2015-10-26,"미/NNG;금리/NNG;인상/NNG;우려/NNG;완화/NNG, 금리/NNG;스프레드/NNG;금리/NNG;인상/NNG, 금리/NNG;인상/NNG;우려/NNG;확대/NNG, 금리/NNG;인상/NNG;우려/NNG;낮/VA, 글로벌/NNG;투자심리/NNG;개선/NNG, gdp/NNG;예상/NNG;상회/NNG, 자금/NNG;유입/NNG;견인/NNG, 금리/NNG;매력/NNG;상승/NNG, 부양책/NNG;기대/NNG;높/VA, 투자/NNG;기대/NNG;높/VA, 경기/NNG;호조/NNG, 금리/NNG;하락/NNG",상승
748,2015-10-26,"금리/NNG;지준율/NNG;인하/NNG, 경제/NNG;성장률/NNG;최저/NNG, 국제/NNG;유가/NNG;하락/NNG, 지준율/NNG;하향/NNG, 경기/NNG;부양/NNG, 통화/NNG;완화/NNG, 금리/NNG;인상/NNG, 절상/NNG;절하/NNG",상승
749,2015-10-23,"하락/NNG;금리/NNG;인하/NNG;기대/NNG;높/VA, 금리/NNG;인하/NNG;기대/NNG;높/VA;하락/NNG, 금리/NNG;인상/NNG;전망/NNG;후퇴/NNG, 성장/NNG;둔화/NNG;우려/NNG;높/VA, 금리/NNG;인상/NNG;쉽/VA;않/VX, 정치/NNG;불확실성/NNG;완화/NNG, 정치/NNG;불확실성/NNG;하락/NNG, 외국인/NNG;자금/NNG;이탈/NNG, 제조업/NNG;지표/NNG;부진/NNG, 신흥국/NNG;금리/NNG;인상/NNG, 원화/NNG;금리/NNG;인상/NNG, 자금/NNG;유출/NNG;우려/NNG, 금리/NNG;인상/NNG;지연/NNG, 어렵/VA;금리/NNG;인상/NNG, 인플레이션/NNG;압력/NNG, 불확실성/NNG;증폭/NNG, 실업률/NNG;상승/NNG, 부도율/NNG;상승/NNG, 자금/NNG;우려/NNG, 경기/NNG;부양/NNG, 경기/NNG;침체/NNG, 경기/NNG;호조/NNG, 호조/NNG;상승/NNG, 통화/NNG;강세/NNG, 경기/NNG;불안/NNG, 불안/NNG;상승/NNG, 불안/NNG;확대/NNG, 수지/NNG;회복/NNG, 물가/NNG;부담/NNG, 전망/NNG;하향/NNG, 경기/NNG;위축/NNG, 높/VA;불안/NNG, 물가/NNG;넘/VV",상승
750,2015-10-23,"하이일드/NNG;금리/NNG;상승/NNG, 회사채/NNG;금리/NNG;하락/NNG, 이미/MAG;금리/NNG;인상/NNG, 위험자산/NNG;회피/NNG, 유동성/NNG;축소/NNG, 금리/NNG;급등/NNG",상승
751,2015-10-23,"신용등급/NNG;하락/NNG, 재무구조/NNG;개선/NNG",상승
752,2015-10-23,"구조조정/NNG;부담/NNG, 고용/NNG;안정/NNG, 금리/NNG;인상/NNG, 절상/NNG;절하/NNG",상승
753,2015-10-22,"금리/NNG;상승/NNG;금리/NNG;인상/NNG, 하이일드/NNG;금리/NNG;상승/NNG, 신용/NNG;좋/VA;않/VX, 신용등급/NNG;하향/NNG, 변동성/NNG;확대/NNG, 금리/NNG;급등/NNG, 금리/NNG;넘/VV",상승
754,2015-10-21,"부진/NNG;신용스프레드/NNG;확대/NNG, 크레딧/NNG;투자심리/NNG;개선/NNG, 여전채/NNG;스프레드/NNG;축소/NNG, 크레딧/NNG;시장/NNG;부진/NNG, 크레딧/NNG;시장/NNG;확대/NNG, 기업/NNG;신용위험/NNG;높/VA, 이자보상배율/NNG;낮/VA, 재무구조/NNG;저하/NNG, 이자비용/NNG;부담/NNG, 발행시장/NNG;침체/NNG, 수익성/NNG;저조/NNG, 하향/NNG;추세/NNG, 활력/NNG;떨어/VV, 예상/NNG;넘/VV, 매출/NNG;높/VA",상승
755,2015-10-21,"금리/NNG;인상/NNG;지연/NNG;기대/NNG;상승/NNG, 대내외/NNG;경기/NNG;둔화/NNG;우려/NNG, fed/NNG;금리/NNG;인상/NNG;지연/NNG, 일본식/NNG;장기/NNG;불황/NNG;우려/NNG, 외국인/NNG;국채선물/NNG;매수/NNG;늘/VV, 외국인/NNG;채권/NNG;잔고/NNG;증가/NNG, 해외/NNG;증권/NNG;투자/NNG;급증/NNG, 금리/NNG;인상/NNG;전망/NNG;후퇴/NNG, 금리/NNG;인하/NNG;기대/NNG;확대/NNG, 미/NNG;금리/NNG;인상/NNG;지연/NNG, 미/NNG;원유/NNG;재고/NNG;증가/NNG, 국고채/NNG;스프레드/NNG;축소/NNG, 국고채/NNG;스프레드/NNG;저점/NNG, cds/NNG;스프레드/NNG;확대/NNG, 하락/NNG;커브/NNG;플래트닝/NNG, gdp/NNG;성장률/NNG;상회/NNG, 금리/NNG;위험/NNG;신용위험/NNG, 인플레이션/NNG;기대/NNG;낮/VA, 국고채/NNG;금리/NNG;하락/NNG, 장기물/NNG;매수/NNG;증가/NNG, 산업/NNG;경쟁력/NNG;강화/NNG, 원자재/NNG;가격/NNG;상승/NNG, 원자재/NNG;가격/NNG;회복/NNG, 부양책/NNG;기대/NNG;상승/NNG, 부양책/NNG;기대/NNG;하락/NNG, 금리/NNG;완만/NNG;하락/NNG, 해외/NNG;투자/NNG;확대/NNG, 채권/NNG;발행/NNG;감소/NNG, 자본/NNG;확충/NNG;강화/NNG, 자산/NNG;듀레이션/NNG;늘/VV, 위험자산/NNG;선호/NNG;살/VV, 물가/NNG;지표/NNG;부진/NNG, 기대/NNG;주가/NNG;상승/NNG, 지표/NNG;예상/NNG;상회/NNG, 개선/NNG;기대/NNG;하락/NNG, 하락/NNG;영향/NNG;상승/NNG, 정책/NNG;기대/NNG;강세/NNG, 하락/NNG;경기/NNG;둔화/NNG, 완화/NNG;기대/NNG;확대/NNG, 기대/NNG;확대/NNG;상승/NNG, 장기물/NNG;발행/NNG;늘/VV, 장단기스프레드/NNG;축소/NNG, 채권/NNG;수요/NNG;많/VA, 해외/NNG;투자/NNG;늘/VV, 투자/NNG;수요/NNG;많/VA, rbc비율/NNG;급락/NNG, 발행/NNG;많/VA;않/VX, 금리위험액/NNG;증가/NNG, 신흥국/NNG;신용위험/NNG, 초장기물/NNG;강세/NNG, 듀레이션/NNG;증가/NNG, 듀레이션/NNG;감소/NNG, 신용위험/NNG;축소/NNG, fed/NNG;비둘기/NNG, 일시적/VAX;감소/NNG, 건전성/NNG;강화/NNG, 국채/NNG;강세/NNG, 수요/NNG;급증/NNG, 부채/NNG;증가/NNG, 과열/NNG;조짐/NNG, 미래/NNG;성장/NNG, 저점/NNG;하회/NNG, 수요/NNG;증가/NNG, 저점/NNG;축소/NNG, 과열/NNG;해소/NNG, 채권투자/NNG;줄/VV, 전망/NNG;우세/NNG, 하락/NNG;축소/NNG, 금리/NNG;급락/NNG, 원유/NNG;급락/NNG, 재정/NNG;감축/NNG, 회복/NNG;상승/NNG, 지표/NNG;호조/NNG, 기대/NNG;우세/NNG, 우려/NNG;하락/NNG, 금리/NNG;안정/NNG, 위험/NNG;확대/NNG, 재정/NNG;흑자/NNG, 견조/NNG;회복/NNG, 부채/NNG;낮/VA",상승
756,2015-10-21,"ecb/NNG;양적완화/NNG;정책/NNG;확대/NNG, ecb/NNG;채권/NNG;매입/NNG;확대/NNG, 물가/NNG;상승률/NNG;하락/NNG, 신용등급/NNG;내리/VV, 유가/NNG;하락/NNG, 절상/NNG;절하/NNG",상승
757,2015-10-20,"제조업/NNG;생산/NNG;부진/NNG, 낙폭/NNG;크/VV;하락/NNG, 신용스프레드/NNG;확대/NNG, 하락/NNG;제한적/VAX, 크레딧/NNG;강세/NNG, gdp/NNG;성장/NNG, 전망/NNG;하향/NNG, 하단/NNG;지지/NNG, 경기/NNG;우려/NNG, 부진/NNG;성장/NNG, 예상/NNG;하회/NNG, 부진/NNG;벗어나/VV, 내수/NNG;회복/NNG, 수출/NNG;부진/NNG, 경기/NNG;낙관/NNG, 예상/NNG;웃돌/VV",상승
758,2015-10-19,"미/NNG;금리/NNG;인상/NNG;우려/NNG;완화/NNG, 금리/NNG;인상/NNG;전망/NNG;후퇴/NNG, 미/NNG;금리/NNG;인상/NNG;지연/NNG, 금리/NNG;인상/NNG;우려/NNG;높/VA, 글로벌/NNG;위험자산/NNG;선호/NNG, 양적완화/NNG;기대/NNG;약화/NNG, 글로벌/NNG;위험/NNG;선호/NNG, 원자재/NNG;가격/NNG;상승/NNG, 원유/NNG;생산/NNG;감소/NNG, 경제/NNG;지표/NNG;부진/NNG, 유출/NNG;금리/NNG;인상/NNG, 생산/NNG;투자/NNG;감소/NNG, 금리/NNG;인상/NNG;어렵/VA, 유가/NNG;회복/NNG",상승
759,2015-10-19,"금리/NNG;인상/NNG;fed/NNG;금리/NNG;인상/NNG, 기업/NNG;신용등급/NNG;하향/NNG, 발행/NNG;금리/NNG;인상/NNG, 금리/NNG;인상/NNG;선호/NNG, 작/VA;금리/NNG;인상/NNG, 지표/NNG;마이너스/NNG, 지수/NNG;마이너스/NNG, 지표/NNG;하락/NNG, 경제/NNG;위축/NNG, 위축/NNG;경고/NNG, 하향/NNG;추세/NNG, 절상/NNG;절하/NNG, 금리/NNG;낮/VA",상승
760,2015-10-19,"시중/NNG;금리/NNG;하락/NNG;압력/NNG, 경제/NNG;전망/NNG;소폭/MAG;하향/NNG, 대내외/NNG;경기/NNG;불확실성/NNG, 채권/NNG;듀레이션/NNG;축소/NNG, 어렵/VA;대외/NNG;불확실성/NNG, 글로벌/NNG;금리/NNG;안정/NNG, 국고채/NNG;금리/NNG;상승/NNG, 경기/NNG;인식/NNG;긍정적/VAX, 글로벌/NNG;금리/NNG;하락/NNG, 확고/NNG;금리/NNG;인하/NNG, 단기/NNG;금리/NNG;하단/NNG, 경제/NNG;전망/NNG;매파/NNG, 수출/NNG;부진/NNG;우려/NNG, 전망/NNG;경기/NNG;우려/NNG, 금리/NNG;인하/NNG;어렵/VA, 금리/NNG;하단/NNG;막/VV, 금리/NNG;상승/NNG;막/VV, 채권/NNG;우호적/VAX, 경기/NNG;의구심/NNG, 기대/NNG;제한적/VAX, 일시적/VAX;효과/NNG, 채권/NNG;선호/NNG, 채권/NNG;강세/NNG, 지표/NNG;상승/NNG, 수출/NNG;둔화/NNG, 인상/NNG;지연/NNG",상승
761,2015-10-16,"금융시장/NNG;변동성/NNG;증대/NNG;신흥국/NNG;성장/NNG, 변동성/NNG;증대/NNG;신흥국/NNG;성장/NNG;약화/NNG, 소비자/NNG;물가/NNG;상승률/NNG;가격/NNG;하락/NNG, 경제/NNG;전망/NNG;경제/NNG;성장률/NNG;하향/NNG, 경영/NNG;애로/NNG;사항/NNG;내수/NNG;부진/NNG, 물가/NNG;상승률/NNG;저유가/NNG;영향/NNG;낮/VA, 대외/NNG;경제/NNG;여건/NNG;비추/VV;성장/NNG, 국제/NNG;금융시장/NNG;변동성/NNG;증대/NNG, 근원/NNG;인플레이션/NNG;소폭/MAG;상승/NNG, 글로벌/NNG;원자재/NNG;가격/NNG;하락/NNG, 경제주체/NNG;심리/NNG;개선/NNG;미흡/NNG, 성장/NNG;경로/NNG;불확실성/NNG;증대/NNG, 원달러/NNG;원엔/NNG;환율/NNG;상승/NNG, fed/NNG;금리/NNG;인상/NNG;지연/NNG, 경제/NNG;전망/NNG;소폭/MAG;하향/NNG, 전망/NNG;국제/NNG;유가/NNG;하락/NNG, 소비/NNG;투자/NNG;내수/NNG;회복/NNG, 성장/NNG;경로/NNG;불확실성/NNG;높/VA, 국고채/NNG;스프레드/NNG;저점/NNG, 대외/NNG;불확실성/NNG;확대/NNG, 금리/NNG;안전자산/NNG;선호/NNG, fed/NNG;긴축/NNG;지연/NNG, 글로벌/NNG;교역/NNG;감소/NNG, 소비자/NNG;심리/NNG;개선/NNG, 내수/NNG;부진/NNG;불확실/NNG, 신흥국/NNG;금융/NNG;불안/NNG, 대외/NNG;경제/NNG;불안/NNG, 경제/NNG;지표/NNG;부진/NNG, 대외/NNG;불안/NNG;확대/NNG, 불안/NNG;확대/NNG;우려/NNG, 가계/NNG;부채/NNG;상승/NNG, 가격/NNG;오름/NNG;확대/NNG, 가격/NNG;오름/NNG;둔화/NNG, 둔화/NNG;가격/NNG;하락/NNG, 기대/NNG;주가/NNG;상승/NNG, 원엔/NNG;환율/NNG;하락/NNG, 정책/NNG;방향/NNG;성장/NNG, 가계/NNG;부채/NNG;증가/NNG, 가격/NNG;하락/NNG;낮/VA, 금융시장/NNG;불확실성/NNG, 펀더멘털/NNG;부정적/VAX, 긴축/NNG;불확실성/NNG, 외환시장/NNG;불안/NNG, 고용자수/NNG;증가/NNG, 구매력/NNG;증가/NNG, 유로존/NNG;개선/NNG, 실업률/NNG;상승/NNG, 건설/NNG;호조/NNG, 수출/NNG;부진/NNG, 하락/NNG;하향/NNG, 회복/NNG;긍정/NNG, 재정/NNG;확대/NNG, 저점/NNG;하회/NNG, 수출/NNG;감소/NNG, 경제/NNG;회복/NNG, 성장/NNG;회복/NNG, 물가/NNG;안정/NNG, 녹록/NNG;않/VX",상승
762,2015-10-16,"금리/NNG;인하/NNG;기대/NNG;약하/VA, 국고채/NNG;스프레드/NNG;축소/NNG, 국고채/NNG;금리/NNG;하락/NNG, 금리/NNG;추세/NNG;하락/NNG, 전망/NNG;경제/NNG;성장/NNG, 금리/NNG;경기/NNG;회복/NNG, 낙관/NNG;금리/NNG;인하/NNG, 약하/VA;원화/NNG;강세/NNG, 외환시장/NNG;불안/NNG, 경제/NNG;신용위험/NNG, 충분히/MAG;완화/NNG, 경기/NNG;낙관/NNG, 부채/NNG;인상/NNG, 미래/NNG;성장/NNG, 인상/NNG;어렵/VA, 인하/NNG;어렵/VA",상승
763,2015-10-16,"경제/NNG;회복/NNG;금리/NNG;인상/NNG, 신용등급/NNG;전망/NNG;부정적/VAX, 신용등급/NNG;전망/NNG;안정/NNG, 예상/NNG;경제/NNG;회복/NNG, 금리/NNG;인상/NNG;선호/NNG, 신용등급/NNG;강등/NNG, 투기등급/NNG;강등/NNG, 재정/NNG;악화/NNG, 경기/NNG;침체/NNG, 재정/NNG;확충/NNG, 재정/NNG;흑자/NNG, 경제/NNG;둔화/NNG, 절상/NNG;절하/NNG, 금리/NNG;오르/VV",상승
764,2015-10-16,"물가/NNG;전망/NNG;소폭/MAG;하향/NNG, 전망/NNG;국제/NNG;유가/NNG;하락/NNG, 내수/NNG;회복/NNG;수출/NNG;부진/NNG, 글로벌/NNG;수요/NNG;둔화/NNG, 대내외/NNG;경기/NNG;우려/NNG, 단기물/NNG;하락/NNG;제한/NNG, fed/NNG;금리/NNG;인상/NNG, 원자재/NNG;가격/NNG;상승/NNG, 내수/NNG;회복/NNG;강화/NNG, 경기/NNG;완만/NNG;회복/NNG, 금리/NNG;선제/NNG;인하/NNG, 금리/NNG;인상/NNG;경계/NNG, 예상/NNG;내수/NNG;회복/NNG, 수출/NNG;부진/NNG;우려/NNG, 인하/NNG;기대/NNG;축소/NNG, 하방/NNG;위험/NNG, 원화/NNG;절상/NNG, 전망/NNG;하향/NNG, 투자/NNG;부진/NNG, 하향/NNG;추세/NNG, 하락/NNG;아니/VCN, 금리/NNG;인하/NNG, 하방/NNG;압력/NNG, 성장/NNG;어렵/VA, 예상/NNG;길/VA, 금리/NNG;낮/VA",상승
765,2015-10-15,"경기/NNG;둔화/NNG;우려/NNG;금융시장/NNG;불안/NNG, 유로존/NNG;경기/NNG;기대/NNG;지수/NNG;하락/NNG, 글로벌/NNG;경기/NNG;둔화/NNG;우려/NNG, ecb/NNG;자산/NNG;매입/NNG;확대/NNG, 유로존/NNG;경제/NNG;지표/NNG;부진/NNG, 신흥국/NNG;통화/NNG;지수/NNG;하락/NNG, 불안/NNG;경기/NNG;둔화/NNG;우려/NNG, 글로벌/NNG;경기/NNG;불확실성/NNG, 글로벌/NNG;경제/NNG;불확실성/NNG, cds/NNG;스프레드/NNG;확대/NNG, 신흥국/NNG;금융시장/NNG;강세/NNG, 기대/NNG;안전자산/NNG;선호/NNG, 위험자산/NNG;비중/NNG;축소/NNG, 완화/NNG;스프레드/NNG;축소/NNG, 신흥국/NNG;성장/NNG;둔화/NNG, 인플레이션/NNG;압력/NNG;높/VA, 신흥국/NNG;금리/NNG;인하/NNG, 유로존/NNG;물가/NNG;하락/NNG, fed/NNG;경기/NNG;둔화/NNG, 신흥국/NNG;경기/NNG;둔화/NNG, 유로존/NNG;경기/NNG;회복/NNG, 글로벌/NNG;통화/NNG;완화/NNG, 원자재/NNG;가격/NNG;상승/NNG, 원자재/NNG;가격/NNG;하락/NNG, 정책/NNG;효과/NNG;긍정적/VAX, 신흥국/NNG;통화/NNG;약세/NNG, 금리/NNG;인상/NNG;지연/NNG, 정책/NNG;기대/NNG;확산/NNG, 실물/NNG;경기/NNG;회복/NNG, 자산/NNG;비중/NNG;확대/NNG, 기대/NNG;지수/NNG;부진/NNG, 금리/NNG;인상/NNG;우려/NNG, 자금/NNG;우려/NNG;완화/NNG, 불확실성/NNG;경계/NNG;높/VA, 높/VA;안전자산/NNG;선호/NNG, 우려/NNG;정치/NNG;불안/NNG, 둔화/NNG;가능성/NNG;높/VA, 정책/NNG;가능성/NNG;높/VA, 정책/NNG;기대/NNG;높/VA, 절상/NNG;속도/NNG;늦/VV, 낮/VA;통화/NNG;완화/NNG, 인플레이션/NNG;둔화/NNG, 신흥국/NNG;불확실성/NNG, 물가/NNG;마이너스/NNG, 위험자산/NNG;상승/NNG, 산업활동/NNG;개선/NNG, 금리/NNG;양적완화/NNG, 원자재/NNG;강세/NNG, 경기/NNG;불안/NNG, 수입/NNG;감소/NNG, 전망/NNG;확산/NNG, 둔화/NNG;경계/NNG, 전망/NNG;약화/NNG, 물가/NNG;상승/NNG, 예상/NNG;상회/NNG, 지표/NNG;악화/NNG, 통화/NNG;강세/NNG, 금리/NNG;하락/NNG, 금리/NNG;상승/NNG, 하락/NNG;전환/NNG, 심리/NNG;안정/NNG",하락
766,2015-10-15,"경제/NNG;성장률/NNG;마이너스/NNG, 경기/NNG;완만/NNG;확장/NNG, 완만/NNG;속도/NNG;확장/NNG, 임금/NNG;인상/NNG;압력/NNG, 임금/NNG;상승/NNG;억제/NNG, 물가/NNG;상승률/NNG;약하/VA, 금리/NNG;인하/NNG;어렵/VA, 어렵/VA;경기/NNG;회복/NNG, 수출/NNG;마이너스/NNG, 전망/NNG;낙관/NNG, 회복/NNG;조짐/NNG, 대외/NNG;악재/NNG, 경제/NNG;회복/NNG, 절상/NNG;절하/NNG",하락
